;i;j;cor;p
1004;cvtd_timestamp.02.12.2011.14.56;yaw_arm;0.109422153024738;0
1005;cvtd_timestamp.02.12.2011.14.57;yaw_arm;-0.168366018688058;0
1006;cvtd_timestamp.02.12.2011.14.58;yaw_arm;-0.133447942538814;0
1007;cvtd_timestamp.02.12.2011.14.59;yaw_arm;-0.0830528450279937;0
1008;cvtd_timestamp.05.12.2011.11.23;yaw_arm;-0.22182200091342;0
1009;cvtd_timestamp.05.12.2011.11.24;yaw_arm;-0.0299424388036864;0.000280084485586363
1010;cvtd_timestamp.05.12.2011.11.25;yaw_arm;0.155694407503582;0
1011;cvtd_timestamp.05.12.2011.14.22;yaw_arm;0.0432221294397338;1,56E+07
1012;cvtd_timestamp.05.12.2011.14.23;yaw_arm;0.08812742723912;0
1013;cvtd_timestamp.05.12.2011.14.24;yaw_arm;0.039320201751665;1,83E+08
1014;cvtd_timestamp.28.11.2011.14.13;yaw_arm;0.177624983948167;0
1015;cvtd_timestamp.28.11.2011.14.14;yaw_arm;0.180019075432358;0
1016;cvtd_timestamp.28.11.2011.14.15;yaw_arm;0.085157394856004;0
1017;cvtd_timestamp.30.11.2011.17.10;yaw_arm;0.0012456589472525;0.879890693576098
1018;cvtd_timestamp.30.11.2011.17.11;yaw_arm;0.00163032390673109;0.843224561682439
1019;cvtd_timestamp.30.11.2011.17.12;yaw_arm;0.00141855704565004;0.863373346948022
1020;num_window;yaw_arm;-0.0495542585707148;1,80E+05
1021;roll_belt;yaw_arm;-0.219518039796181;0
1022;pitch_belt;yaw_arm;0.143216875418212;0
1023;yaw_belt;yaw_arm;-0.223805145110447;0
1024;total_accel_belt;yaw_arm;-0.203734529058208;0
1025;gyros_belt_x;yaw_arm;-0.149931033667903;0
1026;gyros_belt_y;yaw_arm;-0.225172410038692;0
1027;gyros_belt_z;yaw_arm;0.0123415975891532;0.134345159119365
1028;accel_belt_x;yaw_arm;-0.141863706292647;0
1029;accel_belt_y;yaw_arm;-0.173200993185376;0
1030;accel_belt_z;yaw_arm;0.197968661297931;0
1031;magnet_belt_x;yaw_arm;-0.124304889340325;0
1032;magnet_belt_y;yaw_arm;-0.14323991452031;0
1033;magnet_belt_z;yaw_arm;-0.185969117840337;0
1034;roll_arm;yaw_arm;0.402772989087185;0
1035;pitch_arm;yaw_arm;-0.0844330706877742;0
1036;X;total_accel_arm;-0.126309698780917;0
1037;user_name.adelmo;total_accel_arm;-0.154164660036216;0
1038;user_name.carlitos;total_accel_arm;0.0386507017085981;2,73E+08
1039;user_name.charles;total_accel_arm;-0.142552558730353;0
1040;user_name.eurico;total_accel_arm;0.124678777080083;0
1041;user_name.jeremy;total_accel_arm;0.209627755686678;0
1042;user_name.pedro;total_accel_arm;-0.0671796859588347;3,33E-02
1043;raw_timestamp_part_1;total_accel_arm;-0.150390248771485;0
1044;raw_timestamp_part_2;total_accel_arm;0.0191528586027371;0.0201470627289836
1045;cvtd_timestamp.02.12.2011.13.32;total_accel_arm;-0.00124958054114996;0.879515446922997
1046;cvtd_timestamp.02.12.2011.13.33;total_accel_arm;-0.0679441172258761;2,22E-02
1047;cvtd_timestamp.02.12.2011.13.34;total_accel_arm;-0.0932237860917731;0
1048;cvtd_timestamp.02.12.2011.13.35;total_accel_arm;-0.0933205750798056;0
1049;cvtd_timestamp.02.12.2011.14.56;total_accel_arm;0.0681718564001705;1,11E-02
1050;cvtd_timestamp.02.12.2011.14.57;total_accel_arm;-0.068374592537064;1,11E-02
1051;cvtd_timestamp.02.12.2011.14.58;total_accel_arm;-0.151370791507239;0
1052;cvtd_timestamp.02.12.2011.14.59;total_accel_arm;-0.0395730479121009;1,57E+08
1053;cvtd_timestamp.05.12.2011.11.23;total_accel_arm;0.0781578632889288;0
1054;cvtd_timestamp.05.12.2011.11.24;total_accel_arm;0.0606781092746514;1,74E-01
1055;cvtd_timestamp.05.12.2011.11.25;total_accel_arm;-0.0362199412306144;1,11E+08
1056;cvtd_timestamp.05.12.2011.14.22;total_accel_arm;-0.061764542535838;6,39E-01
1057;cvtd_timestamp.05.12.2011.14.23;total_accel_arm;-0.107420890585894;0
1058;cvtd_timestamp.05.12.2011.14.24;total_accel_arm;0.053964644236769;5,71E+03
1059;cvtd_timestamp.28.11.2011.14.13;total_accel_arm;0.0307912629053539;0.000186899552782949
1060;cvtd_timestamp.28.11.2011.14.14;total_accel_arm;0.10248898794404;0
1061;cvtd_timestamp.28.11.2011.14.15;total_accel_arm;0.0620527351533061;4,90E+00
1062;cvtd_timestamp.30.11.2011.17.10;total_accel_arm;0.239063467749069;0
1063;cvtd_timestamp.30.11.2011.17.11;total_accel_arm;0.140221820959029;0
1064;cvtd_timestamp.30.11.2011.17.12;total_accel_arm;-0.0266597503887097;0.00121812621362327
1065;num_window;total_accel_arm;-0.053696021045769;7,10E+02
1066;roll_belt;total_accel_arm;-0.278478671430341;0
1067;pitch_belt;total_accel_arm;0.0903164268063619;0
1068;yaw_belt;total_accel_arm;-0.239875023629414;0
1069;total_accel_belt;total_accel_arm;-0.266445435850944;0
1070;gyros_belt_x;total_accel_arm;0.00110031879002711;0.893816217115813
1071;gyros_belt_y;total_accel_arm;-0.148439353937515;0
1072;gyros_belt_z;total_accel_arm;0.0941903180726818;0
1073;accel_belt_x;total_accel_arm;-0.0936564845390107;0
1074;accel_belt_y;total_accel_arm;-0.25036444181985;0
1075;accel_belt_z;total_accel_arm;0.281936556952666;0
1076;magnet_belt_x;total_accel_arm;-0.08285365581341;0
1077;magnet_belt_y;total_accel_arm;0.0679602251209756;2,22E-02
1078;magnet_belt_z;total_accel_arm;0.00445664054610652;0.588765095373001
1079;roll_arm;total_accel_arm;0.0637163346557404;1,02E+00
1080;pitch_arm;total_accel_arm;0.0299887833210527;0.000274037501712954
1081;yaw_arm;total_accel_arm;-0.0210470763113225;0.0106661530043202
1082;X;gyros_arm_x;0.0075594971870575;0.359123509164089
1083;user_name.adelmo;gyros_arm_x;0.0447435936091038;5,62E+06
1084;user_name.carlitos;gyros_arm_x;-0.0166998787076389;0.0427687665519167
1085;user_name.charles;gyros_arm_x;0.0482006983333717;4,90E+05
1086;user_name.eurico;gyros_arm_x;-0.014083597178775;0.0875380194022942
1087;user_name.jeremy;gyros_arm_x;-0.00878668587338094;0.286463819467893
1088;user_name.pedro;gyros_arm_x;-0.0636554253928703;1,08E-01
1089;raw_timestamp_part_1;gyros_arm_x;-0.023608784622495;0.00417904401960434
1090;raw_timestamp_part_2;gyros_arm_x;0.00468721954710375;0.569629102000817
1091;cvtd_timestamp.02.12.2011.13.32;gyros_arm_x;0.0152176092043057;0.0648753036906595
1092;cvtd_timestamp.02.12.2011.13.33;gyros_arm_x;0.021946501867324;0.00775406627088115
1093;cvtd_timestamp.02.12.2011.13.34;gyros_arm_x;0.0305850436561018;0.000206391463310474
1094;cvtd_timestamp.02.12.2011.13.35;gyros_arm_x;0.0140241931528031;0.0888823668624313
1095;cvtd_timestamp.02.12.2011.14.56;gyros_arm_x;0.0122317054289183;0.137848021347743
1096;cvtd_timestamp.02.12.2011.14.57;gyros_arm_x;0.0267869914378922;0.00115386729412736
1097;cvtd_timestamp.02.12.2011.14.58;gyros_arm_x;0.0247529235637055;0.00267179272068385
1098;cvtd_timestamp.02.12.2011.14.59;gyros_arm_x;0.0244013715963241;0.00307130953079859
1099;cvtd_timestamp.05.12.2011.11.23;gyros_arm_x;-0.00168724225610324;0.837825882695099
1100;cvtd_timestamp.05.12.2011.11.24;gyros_arm_x;-0.00948181320696981;0.250044814672977
1101;cvtd_timestamp.05.12.2011.11.25;gyros_arm_x;-0.0131152401568742;0.111599470984399
1102;cvtd_timestamp.05.12.2011.14.22;gyros_arm_x;-0.0244759781296256;0.00298223091063676
1103;cvtd_timestamp.05.12.2011.14.23;gyros_arm_x;-0.0390149433187246;2,19E+08
1104;cvtd_timestamp.05.12.2011.14.24;gyros_arm_x;-0.040623729111438;8,22E+07
1105;cvtd_timestamp.28.11.2011.14.13;gyros_arm_x;-0.0057107689700191;0.4884573348604
1106;cvtd_timestamp.28.11.2011.14.14;gyros_arm_x;-0.0210226570842664;0.0107572541045441
1107;cvtd_timestamp.28.11.2011.14.15;gyros_arm_x;0.00854709308935211;0.299808055364541
1108;cvtd_timestamp.30.11.2011.17.10;gyros_arm_x;-0.00788284739922955;0.338939349589571
1109;cvtd_timestamp.30.11.2011.17.11;gyros_arm_x;0.00155772095046083;0.850121590674579
1110;cvtd_timestamp.30.11.2011.17.12;gyros_arm_x;-0.00917794453310829;0.265546723878386
1111;num_window;gyros_arm_x;0.0382730142554591;3,41E+08
1112;roll_belt;gyros_arm_x;0.0270588811393463;0.00102692184761866
1113;pitch_belt;gyros_arm_x;-0.0469462621419257;1,21E+06
1114;yaw_belt;gyros_arm_x;0.0396637368522844;1,48E+08
1115;total_accel_belt;gyros_arm_x;0.0170725002766589;0.0383426700891724
1116;gyros_belt_x;gyros_arm_x;0.0636137575708209;1,12E+00
1117;gyros_belt_y;gyros_arm_x;0.0764983798701877;0
1118;gyros_belt_z;gyros_arm_x;0.0947064690086951;0
1119;accel_belt_x;gyros_arm_x;0.0603302903852507;2,39E+01
1120;accel_belt_y;gyros_arm_x;0.0166703423359623;0.0431373765826478
1121;accel_belt_z;gyros_arm_x;-0.0202351211997273;0.0140914965094573
1122;magnet_belt_x;gyros_arm_x;0.0613102446860054;9,74E+00
1123;magnet_belt_y;gyros_arm_x;0.0245710248374825;0.00287216245501987
1124;magnet_belt_z;gyros_arm_x;0.0404363273651738;9,24E+07
1125;roll_arm;gyros_arm_x;-0.0150823430399597;0.0672940933273602
1126;pitch_arm;gyros_arm_x;0.0184750348478765;0.0250033581161619
1127;yaw_arm;gyros_arm_x;-0.00893356274848297;0.27848478064056
1128;total_accel_arm;gyros_arm_x;-0.00779154800371625;0.344563288400173
1129;X;gyros_arm_y;-0.0242966331212732;0.00320046134899654
1130;user_name.adelmo;gyros_arm_y;-0.164548009514633;0
1131;user_name.carlitos;gyros_arm_y;0.0890066884412577;0
1132;user_name.charles;gyros_arm_y;-0.13088788547643;0
1133;user_name.eurico;gyros_arm_y;0.104181269205026;0
1134;user_name.jeremy;gyros_arm_y;0.111007932187634;0
1135;user_name.pedro;gyros_arm_y;0.00871346901133282;0.290498414797389
1136;raw_timestamp_part_1;gyros_arm_y;-0.0531528580033694;1,10E+04
1137;raw_timestamp_part_2;gyros_arm_y;-0.00540593400159302;0.511962522177743
1138;cvtd_timestamp.02.12.2011.13.32;gyros_arm_y;-0.024795403465334;0.00262687805404593
1139;cvtd_timestamp.02.12.2011.13.33;gyros_arm_y;-0.0863423837466058;0
1140;cvtd_timestamp.02.12.2011.13.34;gyros_arm_y;-0.0935375282404994;0
1141;cvtd_timestamp.02.12.2011.13.35;gyros_arm_y;-0.0804817287721516;0
1142;cvtd_timestamp.02.12.2011.14.56;gyros_arm_y;-0.0320730554467923;9,95E+09
1143;cvtd_timestamp.02.12.2011.14.57;gyros_arm_y;-0.0828180102152162;0
1144;cvtd_timestamp.02.12.2011.14.58;gyros_arm_y;-0.072583244352147;0
1145;cvtd_timestamp.02.12.2011.14.59;gyros_arm_y;-0.0431852255685999;1,60E+07
1146;cvtd_timestamp.05.12.2011.11.23;gyros_arm_y;0.0277183846010431;0.00077074401955568
1147;cvtd_timestamp.05.12.2011.11.24;gyros_arm_y;0.0511293732981029;5,42E+04
1148;cvtd_timestamp.05.12.2011.11.25;gyros_arm_y;0.0624381807103234;3,42E+00
1149;cvtd_timestamp.05.12.2011.14.22;gyros_arm_y;0.0162980352089446;0.0480185107082496
1150;cvtd_timestamp.05.12.2011.14.23;gyros_arm_y;0.00486452746835052;0.555118939280069
1151;cvtd_timestamp.05.12.2011.14.24;gyros_arm_y;-0.000861075171248302;0.916808387317238
1152;cvtd_timestamp.28.11.2011.14.13;gyros_arm_y;0.0472267953407106;9,92E+05
1153;cvtd_timestamp.28.11.2011.14.14;gyros_arm_y;0.0800212645793801;0
1154;cvtd_timestamp.28.11.2011.14.15;gyros_arm_y;0.0371438688455694;6,56E+08
1155;cvtd_timestamp.30.11.2011.17.10;gyros_arm_y;0.0655562710279965;1,78E-01
1156;cvtd_timestamp.30.11.2011.17.11;gyros_arm_y;0.0584308058723604;1,30E+02
1157;cvtd_timestamp.30.11.2011.17.12;gyros_arm_y;0.0580438861590967;1,83E+01
1158;num_window;gyros_arm_y;-0.0630641329475166;1,89E+00
1159;roll_belt;gyros_arm_y;-0.221899564477399;0
1160;pitch_belt;gyros_arm_y;0.108613567046743;0
1161;yaw_belt;gyros_arm_y;-0.211295375929574;0
1162;total_accel_belt;gyros_arm_y;-0.209021708083917;0
1163;gyros_belt_x;gyros_arm_y;-0.0495756492817432;1,77E+05
1164;gyros_belt_y;gyros_arm_y;-0.15329493191519;0
1165;gyros_belt_z;gyros_arm_y;0.0119190874573391;0.148198073859732
1166;accel_belt_x;gyros_arm_y;-0.127457821771896;0
1167;accel_belt_y;gyros_arm_y;-0.189661818763632;0
1168;accel_belt_z;gyros_arm_y;0.213252811073135;0
1169;magnet_belt_x;gyros_arm_y;-0.144909043674866;0
1170;magnet_belt_y;gyros_arm_y;0.00104560534902031;0.899067222457656
1171;magnet_belt_z;gyros_arm_y;-0.0560544003201935;1,01E+03
1172;roll_arm;gyros_arm_y;0.0823239023459034;0
1173;pitch_arm;gyros_arm_y;0.0120853526220047;0.142621870230166
1174;yaw_arm;gyros_arm_y;0.0704732356955224;0
1175;total_accel_arm;gyros_arm_y;0.0748905614829364;0
1176;gyros_arm_x;gyros_arm_y;-0.918234366307259;0
1177;X;gyros_arm_z;0.0352824416268082;1,86E+09
1178;user_name.adelmo;gyros_arm_z;0.427870277516493;0
1179;user_name.carlitos;gyros_arm_z;-0.241980737529612;0
1180;user_name.charles;gyros_arm_z;0.431545208290477;0
1181;user_name.eurico;gyros_arm_z;-0.248347145019351;0
1182;user_name.jeremy;gyros_arm_z;-0.251515210748314;0
1183;user_name.pedro;gyros_arm_z;-0.179393173586973;0
1184;raw_timestamp_part_1;gyros_arm_z;0.0416125212501811;4,42E+07
1185;raw_timestamp_part_2;gyros_arm_z;-0.0016980859013882;0.836798224946057
1186;cvtd_timestamp.02.12.2011.13.32;gyros_arm_z;0.0703873159766426;0
1187;cvtd_timestamp.02.12.2011.13.33;gyros_arm_z;0.242654374601546;0
1188;cvtd_timestamp.02.12.2011.13.34;gyros_arm_z;0.235405421362735;0
1189;cvtd_timestamp.02.12.2011.13.35;gyros_arm_z;0.19504618840948;0
1190;cvtd_timestamp.02.12.2011.14.56;gyros_arm_z;0.105479317988805;0
1191;cvtd_timestamp.02.12.2011.14.57;gyros_arm_z;0.251465093577384;0
1192;cvtd_timestamp.02.12.2011.14.58;gyros_arm_z;0.248574491832132;0
1193;cvtd_timestamp.02.12.2011.14.59;gyros_arm_z;0.161975839511985;0
1194;cvtd_timestamp.05.12.2011.11.23;gyros_arm_z;-0.0499888741104027;1,30E+05
1195;cvtd_timestamp.05.12.2011.11.24;gyros_arm_z;-0.162160995050964;0
1196;cvtd_timestamp.05.12.2011.11.25;gyros_arm_z;-0.155504148715125;0
1197;cvtd_timestamp.05.12.2011.14.22;gyros_arm_z;-0.0526546110272409;1,64E+04
1198;cvtd_timestamp.05.12.2011.14.23;gyros_arm_z;-0.137679360715806;0
1199;cvtd_timestamp.05.12.2011.14.24;gyros_arm_z;-0.0908577041105871;0
1200;cvtd_timestamp.28.11.2011.14.13;gyros_arm_z;-0.125562540734567;0
1201;cvtd_timestamp.28.11.2011.14.14;gyros_arm_z;-0.177572358879821;0
1202;cvtd_timestamp.28.11.2011.14.15;gyros_arm_z;-0.0933545668308832;0
1203;cvtd_timestamp.30.11.2011.17.10;gyros_arm_z;-0.11416112020773;0
1204;cvtd_timestamp.30.11.2011.17.11;gyros_arm_z;-0.156034249524092;0
1205;cvtd_timestamp.30.11.2011.17.12;gyros_arm_z;-0.13539491653968;0
1206;num_window;gyros_arm_z;0.168820188712916;0
1207;roll_belt;gyros_arm_z;0.543153213006996;0
1208;pitch_belt;gyros_arm_z;-0.31623834407757;0
1209;yaw_belt;gyros_arm_z;0.550892430312981;0
1210;total_accel_belt;gyros_arm_z;0.506975140397689;0
1211;gyros_belt_x;gyros_arm_z;0.278631967652218;0
1212;gyros_belt_y;gyros_arm_z;0.482226259732105;0
1213;gyros_belt_z;gyros_arm_z;-0.102820333299612;0
1214;accel_belt_x;gyros_arm_z;0.358751243875743;0
1215;accel_belt_y;gyros_arm_z;0.439534903625412;0
1216;accel_belt_z;gyros_arm_z;-0.522606435435465;0
1217;magnet_belt_x;gyros_arm_z;0.380654124035448;0
1218;magnet_belt_y;gyros_arm_z;-0.0195204816706656;0.0178745953827305
1219;magnet_belt_z;gyros_arm_z;0.13626097450399;0
1220;roll_arm;gyros_arm_z;-0.351354561711473;0
1221;pitch_arm;gyros_arm_z;-0.00926560664893093;0.261008215555902
1222;yaw_arm;gyros_arm_z;-0.226508083173564;0
1223;total_accel_arm;gyros_arm_z;-0.102876882685546;0
1224;gyros_arm_x;gyros_arm_z;0.329775753856961;0
1225;gyros_arm_y;gyros_arm_z;-0.472893710751523;0
1226;X;accel_arm_x;0.219127927819322;0
1227;user_name.adelmo;accel_arm_x;-0.0848456620040555;0
1228;user_name.carlitos;accel_arm_x;-0.0957620809806022;0
1229;user_name.charles;accel_arm_x;-0.0454713440454114;3,41E+06
1230;user_name.eurico;accel_arm_x;-0.0265596297523732;0.00127099501263672
1231;user_name.jeremy;accel_arm_x;-0.182621554761923;0
1232;user_name.pedro;accel_arm_x;0.484857231600703;0
1233;raw_timestamp_part_1;accel_arm_x;0.236972040107934;0
1234;raw_timestamp_part_2;accel_arm_x;0.00727092403401675;0.377761131086189
1235;cvtd_timestamp.02.12.2011.13.32;accel_arm_x;-0.0931942626739121;0
1236;cvtd_timestamp.02.12.2011.13.33;accel_arm_x;-0.0690942031999239;0
1237;cvtd_timestamp.02.12.2011.13.34;accel_arm_x;-0.0592547428088647;6,27E+01
1238;cvtd_timestamp.02.12.2011.13.35;accel_arm_x;0.0341668641087418;3,38E+08
1239;cvtd_timestamp.02.12.2011.14.56;accel_arm_x;-0.147839429340429;0
1240;cvtd_timestamp.02.12.2011.14.57;accel_arm_x;-0.0464748375194491;1,69E+06
1241;cvtd_timestamp.02.12.2011.14.58;accel_arm_x;0.0371316542875989;6,61E+08
1242;cvtd_timestamp.02.12.2011.14.59;accel_arm_x;0.00879370093587781;0.286079252619079
1243;cvtd_timestamp.05.12.2011.11.23;accel_arm_x;-0.122485399871717;0
1244;cvtd_timestamp.05.12.2011.11.24;accel_arm_x;-0.0811260526600517;0
1245;cvtd_timestamp.05.12.2011.11.25;accel_arm_x;-0.00668368214563374;0.417486528689045
1246;cvtd_timestamp.05.12.2011.14.22;accel_arm_x;0.0897591431546943;0
1247;cvtd_timestamp.05.12.2011.14.23;accel_arm_x;0.318423895257216;0
1248;cvtd_timestamp.05.12.2011.14.24;accel_arm_x;0.336680038714533;0
1249;cvtd_timestamp.28.11.2011.14.13;accel_arm_x;-0.050670369756736;7,72E+04
1250;cvtd_timestamp.28.11.2011.14.14;accel_arm_x;-0.025768170904844;0.00176966416935476
1251;cvtd_timestamp.28.11.2011.14.15;accel_arm_x;0.0385902080708987;2,83E+08
1252;cvtd_timestamp.30.11.2011.17.10;accel_arm_x;-0.244719854219374;0
1253;cvtd_timestamp.30.11.2011.17.11;accel_arm_x;-0.0968814051623521;0
1254;cvtd_timestamp.30.11.2011.17.12;accel_arm_x;0.0271193130364372;0.00100052125454386
1255;num_window;accel_arm_x;-0.10653260630495;0
1256;roll_belt;accel_arm_x;0.225787027606463;0
1257;pitch_belt;accel_arm_x;0.193219740825021;0
1258;yaw_belt;accel_arm_x;0.0604861369889218;2,07E+01
1259;total_accel_belt;accel_arm_x;0.244970767436865;0
1260;gyros_belt_x;accel_arm_x;-0.368198451062972;0
1261;gyros_belt_y;accel_arm_x;-0.126533862977512;0
1262;gyros_belt_z;accel_arm_x;-0.269498094923615;0
1263;accel_belt_x;accel_arm_x;-0.199370615154084;0
1264;accel_belt_y;accel_arm_x;0.297296974572646;0
1265;accel_belt_z;accel_arm_x;-0.23993145633395;0
1266;magnet_belt_x;accel_arm_x;-0.160211524386988;0
1267;magnet_belt_y;accel_arm_x;-0.111181886119526;0
1268;magnet_belt_z;accel_arm_x;-0.131569035256263;0
1269;roll_arm;accel_arm_x;0.181764354853507;0
1270;pitch_arm;accel_arm_x;-0.472309345293634;0
1271;yaw_arm;accel_arm_x;0.0433982556708028;1,39E+07
1272;total_accel_arm;accel_arm_x;-0.105838667600923;0
1273;gyros_arm_x;accel_arm_x;-0.0167737386153581;0.041858642952767
1274;gyros_arm_y;accel_arm_x;-0.0689469218364485;0
1275;gyros_arm_z;accel_arm_x;-0.00438115644427281;0.595093462162795
1276;X;accel_arm_y;-0.0925209094851232;0
1277;user_name.adelmo;accel_arm_y;-0.434333987651782;0
1278;user_name.carlitos;accel_arm_y;0.204631207425902;0
1279;user_name.charles;accel_arm_y;-0.476026551363992;0
1280;user_name.eurico;accel_arm_y;0.385736486666243;0
1281;user_name.jeremy;accel_arm_y;0.480241123999698;0
1282;user_name.pedro;accel_arm_y;-0.123050010666548;0
1283;raw_timestamp_part_1;accel_arm_y;-0.340866299092923;0
1284;raw_timestamp_part_2;accel_arm_y;-0.00928707915963597;0.259904751621604
1285;cvtd_timestamp.02.12.2011.13.32;accel_arm_y;-0.0606934445111612;1,71E+01
1286;cvtd_timestamp.02.12.2011.13.33;accel_arm_y;-0.239284227886965;0
1287;cvtd_timestamp.02.12.2011.13.34;accel_arm_y;-0.221750834769914;0
1288;cvtd_timestamp.02.12.2011.13.35;accel_arm_y;-0.230366630232327;0
1289;cvtd_timestamp.02.12.2011.14.56;accel_arm_y;-0.0780032729520579;0
1290;cvtd_timestamp.02.12.2011.14.57;accel_arm_y;-0.275119595105098;0
1291;cvtd_timestamp.02.12.2011.14.58;accel_arm_y;-0.279929229972406;0
1292;cvtd_timestamp.02.12.2011.14.59;accel_arm_y;-0.199079654623541;0
1293;cvtd_timestamp.05.12.2011.11.23;accel_arm_y;0.0691112213063974;0
1294;cvtd_timestamp.05.12.2011.11.24;accel_arm_y;0.14099828384307;0
1295;cvtd_timestamp.05.12.2011.11.25;accel_arm_y;0.117739819462105;0
1296;cvtd_timestamp.05.12.2011.14.22;accel_arm_y;-0.0553838895160806;1,77E+03
1297;cvtd_timestamp.05.12.2011.14.23;accel_arm_y;-0.0654217898401539;2,00E-01
1298;cvtd_timestamp.05.12.2011.14.24;accel_arm_y;-0.0858688782461467;0
1299;cvtd_timestamp.28.11.2011.14.13;accel_arm_y;0.20471769067747;0
1300;cvtd_timestamp.28.11.2011.14.14;accel_arm_y;0.259857298281273;0
1301;cvtd_timestamp.28.11.2011.14.15;accel_arm_y;0.157138423259392;0
1302;cvtd_timestamp.30.11.2011.17.10;accel_arm_y;0.242384658809874;0
1303;cvtd_timestamp.30.11.2011.17.11;accel_arm_y;0.315919042029645;0
1304;cvtd_timestamp.30.11.2011.17.12;accel_arm_y;0.216503337748708;0
1305;num_window;accel_arm_y;-0.094414850525924;0
1306;roll_belt;accel_arm_y;-0.790404975142762;0
1307;pitch_belt;accel_arm_y;0.222313186414533;0
1308;yaw_belt;accel_arm_y;-0.6752253669624;0
1309;total_accel_belt;accel_arm_y;-0.753946303856218;0
1310;gyros_belt_x;accel_arm_y;-0.0748139793068665;0
1311;gyros_belt_y;accel_arm_y;-0.487333658334864;0
1312;gyros_belt_z;accel_arm_y;0.308443810895306;0
1313;accel_belt_x;accel_arm_y;-0.261931629394282;0
1314;accel_belt_y;accel_arm_y;-0.718702283333747;0
1315;accel_belt_z;accel_arm_y;0.782725565469758;0
1316;magnet_belt_x;accel_arm_y;-0.28581685453138;0
1317;magnet_belt_y;accel_arm_y;0.106408135721542;0
